name,path,hue,color_bucket,flat,silhouette_cluster,species,body_plan,type1
MARSHTOMP,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Marshtomp/002-259Marshtomp_AG_anime.png,92.0,blue,[0 0 0 ... 0 0 0],4,Mud Fish Pokémon,aquatic,WATER
MARSHTOMP,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Marshtomp/079-HOME259.png,90.0,blue,[0 0 0 ... 0 0 0],3,Mud Fish Pokémon,aquatic,WATER
MARSHTOMP,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Marshtomp/032-259Marshtomp_Dream.png,89.0,blue,[0 0 0 ... 0 0 0],4,Mud Fish Pokémon,aquatic,WATER
MARSHTOMP,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Marshtomp/001-259Marshtomp.png,91.0,blue,[0 0 0 ... 0 0 0],4,Mud Fish Pokémon,aquatic,WATER
ARCANINE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arcanine/004-059Arcanine_AG_anime.png,22.0,orange,[0 0 0 ... 0 0 0],0,Legendary Pokémon,bipedal,FIRE
ARCANINE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arcanine/000-059Arcanine_RB.png,25.0,yellow,[0 0 0 ... 0 0 0],6,Legendary Pokémon,bipedal,FIRE
ARCANINE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arcanine/003-059Arcanine_Dream_2.png,21.0,orange,[0 0 0 ... 0 0 0],1,Legendary Pokémon,bipedal,FIRE
ARCANINE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arcanine/005-059Arcanine_OS_anime.png,29.0,yellow,[255 255 255 ... 255 255 255],2,Legendary Pokémon,bipedal,FIRE
ARCANINE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arcanine/002-059Arcanine.png,17.0,orange,[0 0 0 ... 0 0 0],4,Legendary Pokémon,bipedal,FIRE
ARCANINE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arcanine/001-059Arcanine_RG.png,12.0,orange,[0 0 0 ... 0 0 0],0,Legendary Pokémon,bipedal,FIRE
ARCANINE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arcanine/199-HOME059.png,25.0,yellow,[0 0 0 ... 0 0 0],4,Legendary Pokémon,bipedal,FIRE
ARCANINE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arcanine/061-059Arcanine_Dream.png,25.0,yellow,[0 0 0 ... 0 0 0],4,Legendary Pokémon,bipedal,FIRE
DRATINI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dratini/152-HOME147.png,113.0,blue,[0 0 0 ... 0 0 0],5,Dragon Pokémon,bipedal,DRAGON
DRATINI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dratini/000-147Dratini_RB.png,96.0,blue,[0 0 0 ... 0 0 0],6,Dragon Pokémon,bipedal,DRAGON
DRATINI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dratini/006-147Dratini_OS_Anime.png,107.0,blue,[0 0 0 ... 0 0 0],6,Dragon Pokémon,bipedal,DRAGON
DRATINI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dratini/001-147Dratini_RG.png,92.0,blue,[0 0 0 ... 0 0 0],6,Dragon Pokémon,bipedal,DRAGON
DRATINI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dratini/007-147Dratini_XY_anime.png,100.0,blue,[0 0 0 ... 0 0 0],5,Dragon Pokémon,bipedal,DRAGON
DRATINI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dratini/060-147Dratini_Dream.png,110.0,blue,[0 0 0 ... 0 0 0],1,Dragon Pokémon,bipedal,DRAGON
DRATINI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dratini/004-147Dratini_OS_Anime_2.png,106.0,blue,[0 0 0 ... 0 0 0],0,Dragon Pokémon,bipedal,DRAGON
DRATINI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dratini/002-147Dratini.png,109.0,blue,[0 0 0 ... 0 0 0],5,Dragon Pokémon,bipedal,DRAGON
DRATINI,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Dratini/003-147Dratini_AG_anime.png,99.0,blue,[0 0 0 ... 0 0 0],5,Dragon Pokémon,bipedal,DRAGON
EXCADRILL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Excadrill/001-530Excadrill_BW_anime_2.png,14.0,orange,[0 0 0 ... 3 0 1],4,Subterrene Pokémon,bipedal,GROUND
EXCADRILL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Excadrill/021-530Excadrill_TCG_Model.jpg,179.0,pink,[255 255 255 ... 251 251 251],2,Subterrene Pokémon,bipedal,GROUND
EXCADRILL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Excadrill/002-530Excadrill_BW_anime.png,14.0,orange,[0 0 0 ... 0 0 0],6,Subterrene Pokémon,bipedal,GROUND
EXCADRILL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Excadrill/000-530Excadrill.png,8.0,red,[0 0 0 ... 0 0 0],5,Subterrene Pokémon,bipedal,GROUND
EXCADRILL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Excadrill/143-HOME530.png,179.0,pink,[0 0 0 ... 0 0 0],3,Subterrene Pokémon,bipedal,GROUND
EXCADRILL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Excadrill/020-530Excadrill_Dream.png,176.0,pink,[ 0  0  0 ... 16 20 23],1,Subterrene Pokémon,bipedal,GROUND
AERODACTYL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Aerodactyl/004-142Aerodactyl_AG_anime.png,145.0,purple,[0 0 0 ... 0 0 0],5,Fossil Pokémon,bipedal,ROCK
AERODACTYL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Aerodactyl/182-HOME142.png,144.0,purple,[0 0 0 ... 0 0 0],5,Fossil Pokémon,bipedal,ROCK
AERODACTYL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Aerodactyl/005-142Aerodactyl_OS_anime_2.png,163.0,pink,[0 0 0 ... 0 0 0],5,Fossil Pokémon,bipedal,ROCK
AERODACTYL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Aerodactyl/000-142Aerodactyl_RB.png,96.0,blue,[0 0 0 ... 0 0 0],5,Fossil Pokémon,bipedal,ROCK
AERODACTYL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Aerodactyl/001-142Aerodactyl_TCG.png,102.0,blue,[13 13 12 ...  0  0  0],5,Fossil Pokémon,bipedal,ROCK
AERODACTYL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Aerodactyl/006-142Aerodactyl_OS_anime.png,113.0,blue,[0 0 0 ... 0 0 0],5,Fossil Pokémon,bipedal,ROCK
AERODACTYL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Aerodactyl/074-142Aerodactyl_Dream.png,136.0,purple,[0 0 0 ... 0 0 0],3,Fossil Pokémon,bipedal,ROCK
AERODACTYL,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Aerodactyl/003-142Aerodactyl.png,140.0,purple,[0 0 0 ... 0 0 0],5,Fossil Pokémon,bipedal,ROCK
SOLGALEO,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Solgaleo/003-791Solgaleo_SM_anime.png,24.0,orange,[0 0 0 ... 0 0 0],1,Sunne Pokémon,bipedal,PSYCHIC
SOLGALEO,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Solgaleo/017-791Solgaleo_Dream.png,25.0,yellow,[0 0 0 ... 0 0 0],6,Sunne Pokémon,bipedal,PSYCHIC
SOLGALEO,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Solgaleo/000-791Solgaleo-RadiantSunPhase.png,28.0,yellow,[0 0 0 ... 0 0 0],6,Sunne Pokémon,bipedal,PSYCHIC
SOLGALEO,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Solgaleo/001-791Solgaleo.png,26.0,yellow,[0 0 0 ... 0 0 0],6,Sunne Pokémon,bipedal,PSYCHIC
SOLGALEO,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Solgaleo/002-791Solgaleo_SM_anime_2.png,25.0,yellow,[0 0 0 ... 0 0 0],4,Sunne Pokémon,bipedal,PSYCHIC
SOLGALEO,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Solgaleo/034-HOME791.png,25.0,yellow,[0 0 0 ... 0 0 0],6,Sunne Pokémon,bipedal,PSYCHIC
HONEDGE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Honedge/001-679Honedge_XY_anime.png,101.0,blue,[0 0 0 ... 0 0 0],5,Sword Pokémon,bipedal,STEEL
HONEDGE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Honedge/024-HOME679.png,99.0,blue,[0 0 0 ... 0 0 0],3,Sword Pokémon,bipedal,STEEL
HONEDGE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Honedge/000-679Honedge.png,99.0,blue,[0 0 0 ... 0 0 0],3,Sword Pokémon,bipedal,STEEL
HONEDGE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Honedge/012-679Honedge_Dream.png,96.0,blue,[0 0 0 ... 0 0 0],5,Sword Pokémon,bipedal,STEEL
SERVINE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Servine/001-496Servine_BW_anime_2.png,77.0,green,[0 0 0 ... 0 0 0],1,Grass Snake Pokémon,serpentine,GRASS
SERVINE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Servine/002-496Servine_BW_anime.png,77.0,green,[0 0 0 ... 0 0 0],1,Grass Snake Pokémon,serpentine,GRASS
SERVINE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Servine/040-HOME496.png,75.0,green,[0 0 0 ... 0 0 0],5,Grass Snake Pokémon,serpentine,GRASS
SERVINE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Servine/024-496Servine_Dream.png,28.0,yellow,[0 0 0 ... 0 0 0],5,Grass Snake Pokémon,serpentine,GRASS
SERVINE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Servine/000-496Servine.png,60.0,green,[0 0 0 ... 0 0 0],5,Grass Snake Pokémon,serpentine,GRASS
FRILLISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Frillish/073-HOME592_f.png,169.0,pink,[0 0 0 ... 0 0 0],6,Floating Pokémon,bipedal,WATER
FRILLISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Frillish/041-592Frillish_Male_Dream.png,99.0,blue,[0 0 0 ... 0 0 0],6,Floating Pokémon,bipedal,WATER
FRILLISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Frillish/002-592Frillish.png,101.0,blue,[0 0 0 ... 0 0 0],5,Floating Pokémon,bipedal,WATER
FRILLISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Frillish/004-592Frillish-Male_BW_anime.png,102.0,blue,[0 0 0 ... 0 0 0],6,Floating Pokémon,bipedal,WATER
FRILLISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Frillish/075-HOME592.png,99.0,blue,[0 0 0 ... 0 0 0],3,Floating Pokémon,bipedal,WATER
FRILLISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Frillish/000-592Frillish-Female.png,145.0,purple,[0 0 0 ... 0 0 0],6,Floating Pokémon,bipedal,WATER
FRILLISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Frillish/040-592Frillish_Female_Dream.png,172.0,pink,[0 0 0 ... 0 0 0],6,Floating Pokémon,bipedal,WATER
FRILLISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Frillish/003-592Frillish-Female_BW_anime.png,170.0,pink,[0 0 0 ... 0 0 0],6,Floating Pokémon,bipedal,WATER
FRILLISH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Frillish/001-592Frillish-Male.png,101.0,blue,[0 0 0 ... 0 0 0],6,Floating Pokémon,bipedal,WATER
PIGNITE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pignite/090-HOME499.png,15.0,orange,[0 0 0 ... 0 0 0],3,Fire Pig Pokémon,quadrupedal,FIRE
PIGNITE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pignite/001-499Pignite_BW_anime_2.png,17.0,orange,[0 0 0 ... 0 0 0],4,Fire Pig Pokémon,quadrupedal,FIRE
PIGNITE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pignite/000-499Pignite.png,12.0,orange,[0 0 0 ... 0 0 0],3,Fire Pig Pokémon,quadrupedal,FIRE
PIGNITE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Pignite/025-499Pignite_Dream.png,16.0,orange,[0 0 0 ... 0 0 0],3,Fire Pig Pokémon,quadrupedal,FIRE
GASTLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Gastly/005-092Gastly_OS_anime.png,125.0,blue,[124 110 187 ... 124 110 187],2,Gas Pokémon,blob,GHOST
GASTLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Gastly/002-092Gastly.png,142.0,purple,[0 0 0 ... 0 0 0],6,Gas Pokémon,blob,GHOST
GASTLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Gastly/004-092Gastly_OS_anime_2.png,129.0,blue,[170 156 207 ...   0   0   0],5,Gas Pokémon,blob,GHOST
GASTLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Gastly/003-092Gastly_AG_anime.png,144.0,purple,[0 0 0 ... 0 0 0],6,Gas Pokémon,blob,GHOST
GASTLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Gastly/001-092Gastly_RG.png,30.0,yellow,[  0   0   0 ... 195 199   0],0,Gas Pokémon,blob,GHOST
GASTLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Gastly/000-092Gastly_RB.png,166.0,pink,[0 0 0 ... 0 0 0],6,Gas Pokémon,blob,GHOST
GASTLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Gastly/164-HOME092.png,143.0,purple,[0 0 0 ... 0 0 0],5,Gas Pokémon,blob,GHOST
GASTLY,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Gastly/059-092Gastly_Dream.png,133.0,purple,[0 0 0 ... 0 0 0],4,Gas Pokémon,blob,GHOST
ARROKUDA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arrokuda/000-846Arrokuda.png,13.0,orange,[0 0 0 ... 0 0 0],5,Rush Pokémon,bipedal,WATER
ARROKUDA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Arrokuda/016-HOME846.png,15.0,orange,[0 0 0 ... 0 0 0],5,Rush Pokémon,bipedal,WATER
SABLEYE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sableye/001-302Sableye.png,133.0,purple,[0 0 0 ... 0 0 0],5,Darkness Pokémon,bipedal,DARK
SABLEYE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sableye/005-302Sableye_XY_anime.png,128.0,blue,[3 2 0 ... 0 0 0],5,Darkness Pokémon,bipedal,DARK
SABLEYE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sableye/003-302Sableye_AG_anime.png,118.0,blue,[0 0 0 ... 0 0 0],5,Darkness Pokémon,bipedal,DARK
SABLEYE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sableye/112-HOME302.png,133.0,purple,[0 0 0 ... 0 0 0],5,Darkness Pokémon,bipedal,DARK
SABLEYE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sableye/004-302Sableye_BW_anime.png,128.0,blue,[0 0 0 ... 0 0 0],5,Darkness Pokémon,bipedal,DARK
SUNFLORA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sunflora/044-192Sunflora_Dream.png,46.0,green,[0 0 0 ... 0 0 0],6,Sun Pokémon,bipedal,GRASS
SUNFLORA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sunflora/045-192Sunflora_PMD_Explorers.png,24.0,orange,[0 0 0 ... 0 0 0],6,Sun Pokémon,bipedal,GRASS
SUNFLORA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sunflora/002-192Sunflora_OS_anime.png,48.0,green,[0 0 0 ... 0 0 0],6,Sun Pokémon,bipedal,GRASS
SUNFLORA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sunflora/087-HOME192.png,51.0,green,[0 0 0 ... 0 0 0],3,Sun Pokémon,bipedal,GRASS
SUNFLORA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sunflora/000-192Sunflora_GS.png,26.0,yellow,[0 0 0 ... 0 0 0],6,Sun Pokémon,bipedal,GRASS
SUNFLORA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Sunflora/001-192Sunflora.png,23.0,orange,[0 0 0 ... 0 0 0],6,Sun Pokémon,bipedal,GRASS
DARUMAKA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Darumaka/075-HOME554.png,179.0,pink,[0 0 0 ... 0 0 0],4,Zen Charm Pokémon,bipedal,FIRE
DARUMAKA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Darumaka/003-554Darumaka_BW_anime.png,1.0,red,[0 0 0 ... 0 0 0],4,Zen Charm Pokémon,bipedal,FIRE
DARUMAKA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Darumaka/001-554Darumaka.png,1.0,red,[0 0 0 ... 0 0 0],4,Zen Charm Pokémon,bipedal,FIRE
DARUMAKA,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Darumaka/002-554Darumaka_Dream.png,176.0,pink,[0 0 0 ... 0 0 0],4,Zen Charm Pokémon,bipedal,FIRE
FROSMOTH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Frosmoth/000-873Frosmoth.png,113.0,blue,[0 0 0 ... 0 0 0],4,Frost Moth Pokémon,insectoid,ICE
FROSMOTH,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Frosmoth/012-HOME873.png,113.0,blue,[0 0 0 ... 0 0 0],4,Frost Moth Pokémon,insectoid,ICE
CHATOT,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Chatot/002-441Chatot_XY_anime.png,100.0,blue,[0 0 0 ... 0 0 0],5,Music Note Pokémon,bipedal,NORMAL
CHATOT,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Chatot/000-441Chatot.png,102.0,blue,[0 0 0 ... 0 0 0],5,Music Note Pokémon,bipedal,NORMAL
CHATOT,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Chatot/001-441Chatot_DP_anime.png,100.0,blue,[0 0 0 ... 0 0 0],1,Music Note Pokémon,bipedal,NORMAL
CHATOT,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Chatot/106-HOME441.png,98.0,blue,[0 0 0 ... 0 0 0],3,Music Note Pokémon,bipedal,NORMAL
ELECTIVIRE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Electivire/001-466Electivire_Dream.png,23.0,orange,[0 0 0 ... 0 0 0],4,Thunderbolt Pokémon,bipedal,ELECTRIC
ELECTIVIRE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Electivire/129-HOME466.png,23.0,orange,[0 0 0 ... 0 0 0],3,Thunderbolt Pokémon,bipedal,ELECTRIC
ELECTIVIRE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Electivire/000-466Electivire.png,21.0,orange,[0 0 0 ... 0 0 0],5,Thunderbolt Pokémon,bipedal,ELECTRIC
ELECTIVIRE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Electivire/002-466Electivire_DP_anime.png,24.0,orange,[0 0 0 ... 0 0 0],4,Thunderbolt Pokémon,bipedal,ELECTRIC
GEODUDE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Geodude/069-074Geodude_Dream.png,120.0,blue,[0 0 0 ... 0 0 0],3,Rock Pokémon,bipedal,ROCK
GEODUDE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Geodude/001-074Geodude_RG.png,30.0,yellow,[0 0 0 ... 0 0 0],6,Rock Pokémon,bipedal,ROCK
GEODUDE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Geodude/000-074Geodude_RB.png,96.0,blue,[0 0 0 ... 0 0 0],1,Rock Pokémon,bipedal,ROCK
GEODUDE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Geodude/198-HOME074.png,25.0,yellow,[0 0 0 ... 0 0 0],5,Rock Pokémon,bipedal,ROCK
GEODUDE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Geodude/003-074Geodude.png,17.0,orange,[0 0 0 ... 0 0 0],5,Rock Pokémon,bipedal,ROCK
GEODUDE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Geodude/005-074Geodude_OS_anime_2.png,12.0,orange,[0 0 0 ... 0 0 0],5,Rock Pokémon,bipedal,ROCK
GEODUDE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Geodude/004-074Geodude_AG_anime.png,20.0,orange,[0 0 0 ... 0 0 0],4,Rock Pokémon,bipedal,ROCK
GEODUDE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Geodude/006-074Geodude_OS_anime.png,24.0,orange,[0 0 0 ... 0 0 0],5,Rock Pokémon,bipedal,ROCK
RIBOMBEE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Ribombee/001-743Ribombee_SM_anime.png,26.0,yellow,[255 255 255 ... 255 255 255],2,Bee Fly Pokémon,insectoid,BUG
RIBOMBEE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Ribombee/000-743Ribombee.png,15.0,orange,[0 0 0 ... 0 0 0],4,Bee Fly Pokémon,insectoid,BUG
RIBOMBEE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Ribombee/009-743Ribombee_Dream.png,16.0,orange,[0 0 0 ... 0 0 0],4,Bee Fly Pokémon,insectoid,BUG
RIBOMBEE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Ribombee/022-HOME743.png,15.0,orange,[0 0 0 ... 0 0 0],4,Bee Fly Pokémon,insectoid,BUG
MAWILE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Mawile/002-303Mawile_Dream_2.png,29.0,yellow,[0 0 0 ... 0 0 0],5,Deceiver Pokémon,bipedal,STEEL
MAWILE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Mawile/096-HOME303.png,23.0,orange,[0 0 0 ... 0 0 0],3,Deceiver Pokémon,bipedal,STEEL
MAWILE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Mawile/048-303Mawile_Dream.png,25.0,yellow,[0 0 0 ... 0 0 0],1,Deceiver Pokémon,bipedal,STEEL
MAWILE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Mawile/003-303Mawile_AG_anime.png,22.0,orange,[0 0 0 ... 0 0 0],5,Deceiver Pokémon,bipedal,STEEL
MAWILE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Mawile/050-303Mawile_PSMD.png,21.0,orange,[0 0 0 ... 0 0 0],1,Deceiver Pokémon,bipedal,STEEL
MAWILE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Mawile/001-303Mawile.png,23.0,orange,[0 0 0 ... 0 0 0],5,Deceiver Pokémon,bipedal,STEEL
MAWILE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Mawile/004-303Mawile_XY_anime.png,25.0,yellow,[0 0 0 ... 0 0 0],5,Deceiver Pokémon,bipedal,STEEL
BUDEW,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Budew/000-406Budew.png,49.0,green,[0 0 0 ... 0 0 0],6,Bud Pokémon,bipedal,GRASS
BUDEW,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Budew/002-406Budew_XY_anime.png,37.0,green,[0 0 0 ... 0 0 0],6,Bud Pokémon,bipedal,GRASS
BUDEW,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Budew/068-HOME406.png,43.0,green,[0 0 0 ... 0 0 0],3,Bud Pokémon,bipedal,GRASS
BUDEW,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Budew/001-406Budew_DP_anime.png,40.0,green,[0 0 0 ... 0 0 0],0,Bud Pokémon,bipedal,GRASS
KYOGRE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Kyogre/009-382Kyogre-Primal_XY_anime_3.png,114.0,blue,[0 0 0 ... 0 0 0],5,Sea Basin Pokémon,bipedal,WATER
KYOGRE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Kyogre/151-HOME382P.png,111.0,blue,[0 0 0 ... 0 0 0],5,Sea Basin Pokémon,bipedal,WATER
KYOGRE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Kyogre/006-382Kyogre_AG_anime.png,102.0,blue,[0 0 0 ... 0 0 0],5,Sea Basin Pokémon,bipedal,WATER
KYOGRE,/kaggle/input/pokemon-images-scraped-from-bulbapedia/scraped_cleaned_200/Kyogre/001-382Kyogre-Primal_2.png,116.0,blue,[0 0 0 ... 0 0 0],5,Sea Basin Pokémon,bipedal,WATER
